,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
138,2020-07-28,NC,8초,오현택,이상호,,*도루(이상호/11147),2사 1루 8:8,2사 2루 8:8,1.8,0.09300000000000001,55.6,52.9,0.027000000000000003
139,2020-06-11,한화,6초,오현택,6 노시환,1-0,좌익수 안타,무사 0:4,무사 1루 0:4,0.64,0.39799999999999996,92.1,89.2,0.028999999999999998
140,2020-09-06,LG,8초,오현택,9 김호은,1-0,중견수 2루타,"1사 2,3루 4:1",1사 2루 6:1,0.45,1.258,4.4,1.5,0.028999999999999998
141,2020-07-02,NC,5말,오현택,이명기,,*폭투,"2사 2,3루 1:4","2사 1,3루 1:5",1.12,0.6509999999999999,89.5,93.2,0.037000000000000005
142,2020-05-14,두산,6초,오현택,8 정상호,2-2,좌익수 안타,1사 1루 3:2,"1사 1,2루 3:2",1.28,0.39799999999999996,33.6,29.8,0.037000000000000005
143,2020-05-14,두산,6초,오현택,6 김재호,2-0,중견수 안타,무사 3:2,무사 1루 3:2,0.97,0.39799999999999996,33.7,30.0,0.038
144,2020-09-20,NC,5초,오현택,6 박석민,2-3,중견수 2루타,"2사 1,3루 5:0",2사 2루 7:0,0.4,1.806,6.1,2.2,0.039
145,2020-09-20,NC,5초,오현택,5 강진성,2-1,우익수 안타,"2사 1,3루 4:0","2사 1,3루 5:0",0.64,1.0,10.0,6.1,0.039
146,2020-07-28,NC,8초,오현택,4 양의지,1-3,볼넷,1사 8:8,1사 1루 8:8,1.39,0.276,54.7,49.8,0.049
147,2020-06-18,키움,10말,오현택,7 박정음,2-1,우익수 안타,1사 2:2,1사 1루 2:2,1.8,0.276,58.0,63.5,0.055
148,2020-06-19,KT,6말,오현택,9 심우준,1-1,좌익수 홈런,무사 8:4,무사 8:5,0.74,1.0,9.4,15.8,0.064
149,2020-05-15,한화,6말,오현택,7 장진혁,2-2,좌익수 3루타,1사 1:2,1사 3루 1:2,0.62,0.6859999999999999,72.2,79.4,0.07200000000000001
150,2020-05-23,키움,6초,오현택,7 이택근,0-0,중견수 2루타,1사 2루 4:2,1사 2루 5:2,0.92,1.0,20.2,12.4,0.078
151,2020-06-19,KT,6말,오현택,1 배정대,2-2,좌익수 홈런,무사 8:5,무사 8:6,1.05,1.0,15.8,25.5,0.09699999999999999
152,2020-05-29,두산,7말,오현택,8 허경민,0-1,좌익수 홈런,무사 2:3,무사 2:4,0.75,1.0,79.1,89.0,0.098
153,2020-07-07,한화,11말,오현택,9 유장혁,2-3,중견수 안타,1사 1루 5:4,"1사 1,2루 5:4",4.68,0.39799999999999996,20.9,33.5,0.126
154,2020-06-14,LG,6말,오현택,8 유강남,1-0,우익수 안타,1사 만루 4:4,"1사 1,3루 4:6",3.53,1.5930000000000002,70.9,88.7,0.17800000000000002
155,2020-06-18,키움,10말,오현택,8 주효상,1-1,우익수 2루타,1사 1루 2:2,1사 2루 2:3,2.92,1.1520000000000001,63.5,100.0,0.365
156,2020-07-07,한화,11말,오현택,2 송광민,0-0,좌익수 2루타,"2사 1,2루 5:4","2사 2,3루 5:5",6.65,1.168,17.1,63.5,0.46399999999999997
