,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
139,2020-08-08,키움,8말,송은범,8 전병우,0-0,유격수 땅볼,2사 2루 0:5,이닝종료 0:5,0.03,-0.344,99.5,99.4,-0.001
140,2020-08-12,KIA,8초,송은범,3 최형우,2-1,유격수 땅볼,1사 0:7,2사 0:7,0.03,-0.18,99.8,99.9,-0.001
141,2020-09-24,NC,8말,송은범,9 김형준,0-0,투수 땅볼,2사 2루 7:12,이닝종료 7:12,0.03,-0.344,99.5,99.4,-0.001
142,2020-09-29,롯데,8초,송은범,5 이병규,2-2,이병규/10477 : 삼진 아웃,2사 8:3,이닝종료 8:3,0.03,-0.11699999999999999,2.0,2.1,-0.001
143,2020-09-16,한화,7말,송은범,4 반즈,2-2,3루수 땅볼,2사 11:4,이닝종료 11:4,0.03,-0.11699999999999999,0.5,0.4,-0.001
144,2020-08-11,KIA,9초,송은범,5 김민식,1-1,우익수 뜬공,무사 8:3,1사 8:3,0.02,-0.258,0.6,0.7,-0.001
145,2020-05-31,KIA,8말,송은범,5 이우성,2-2,중견수 뜬공,무사 13:4,1사 13:4,0.01,-0.258,0.1,0.1,-0.001
146,2020-08-11,KIA,9초,송은범,6 유민상,2-2,2루수 땅볼,1사 8:3,2사 8:3,0.02,-0.18,0.7,0.7,-0.001
147,2020-09-16,한화,7말,송은범,8 박상언,0-1,유격수 땅볼,무사 11:1,1사 11:1,0.02,-0.258,0.1,0.1,-0.001
148,2020-08-11,KIA,9초,송은범,7 나주환,2-2,나주환/10092 : 삼진 아웃,2사 8:3,이닝종료 8:3,0.02,-0.11699999999999999,0.7,0.8,-0.0
149,2020-09-10,키움,9초,송은범,9 박준태,1-3,2루수 땅볼,2사 1:6,이닝종료 1:6,0.02,-0.11699999999999999,100.0,100.0,-0.0
150,2020-10-10,NC,9초,송은범,7 노진혁,0-0,우익수 뜬공,2사 0:5,이닝종료 0:5,0.02,-0.11699999999999999,100.0,100.0,-0.0
151,2020-05-31,KIA,8말,송은범,6 황대인,1-1,유격수 뜬공,1사 13:4,2사 13:4,0.01,-0.18,0.1,0.0,-0.0
152,2020-08-12,KIA,8초,송은범,4 나지완,2-1,유격수 땅볼,2사 0:7,이닝종료 0:7,0.01,-0.11699999999999999,99.9,99.9,-0.0
153,2020-07-01,KT,9초,송은범,8 허도환,2-1,유격수 병살타,무사 1루 11:1,2사 11:1,0.0,-0.836,0.0,0.0,-0.0
154,2020-09-13,삼성,6초,송은범,2 김상수,1-1,유격수 땅볼,2사 1루 10:0,이닝종료 10:0,0.01,-0.251,0.2,0.2,-0.0
155,2020-05-13,SK,9초,송은범,9 정현,2-1,3루수 땅볼,2사 만루 2:14,이닝종료 2:14,0.0,-0.815,100.0,100.0,0.0
156,2020-05-13,SK,9초,송은범,8 김창평,1-3,볼넷,"2사 1,3루 2:14",2사 만루 2:14,0.0,0.27699999999999997,100.0,100.0,0.0
157,2020-05-13,SK,9초,송은범,7 이홍구,0-1,중견수 안타,2사 1루 2:14,"2사 1,3루 2:14",0.0,0.287,100.0,100.0,0.0
158,2020-05-13,SK,9초,송은범,6 정의윤,0-0,2루수 땅볼,1사 1루 2:14,2사 1루 2:14,0.0,-0.322,100.0,100.0,0.0
159,2020-05-13,SK,9초,송은범,5 김강민,1-0,좌익수 안타,1사 2:14,1사 1루 2:14,0.0,0.276,100.0,100.0,0.0
160,2020-05-13,SK,9초,송은범,4 로맥,2-2,중견수 뜬공,무사 2:14,1사 2:14,0.0,-0.258,100.0,100.0,0.0
161,2020-05-31,KIA,8말,송은범,7 황윤호,0-2,좌익수 뜬공,2사 13:4,이닝종료 13:4,0.0,-0.11699999999999999,0.0,0.0,0.0
162,2020-07-01,KT,9초,송은범,9 심우준,2-0,심우준/11334 : 삼진 아웃,2사 11:1,이닝종료 11:1,0.0,-0.11699999999999999,0.0,0.0,0.0
163,2020-07-01,KT,9초,송은범,7 오태곤,0-0,중견수 안타,무사 11:1,무사 1루 11:1,0.0,0.39799999999999996,0.0,0.0,0.0
164,2020-09-16,한화,7말,송은범,9 정기훈,0-0,중견수 안타,1사 11:1,1사 1루 11:1,0.02,0.276,0.1,0.1,0.0
165,2020-08-06,KIA,6말,송은범,박찬호,,*폭투,2사 2루 0:5,2사 3루 0:5,0.14,0.043,97.4,97.4,0.001
166,2020-08-08,키움,8말,송은범,7 허정협,0-2,우익수 2루타,2사 0:5,2사 2루 0:5,0.01,0.22699999999999998,99.4,99.5,0.001
167,2020-09-13,삼성,6초,송은범,1 박해민,2-2,좌익수 희생플라이,"1사 1,3루 9:0",2사 1루 10:0,0.02,0.008,0.3,0.2,0.001
168,2020-10-02,KT,8말,송은범,6 조용호,2-3,볼넷,"1사 2,3루 2:3",1사 만루 2:3,0.91,0.183,91.9,92.0,0.001
169,2020-08-08,키움,8말,송은범,5 박병호,0-3,볼넷,무사 0:5,무사 1루 0:5,0.02,0.39799999999999996,99.5,99.6,0.001
170,2020-09-16,한화,7말,송은범,1 정진호,2-0,중견수 안타,1사 1루 11:1,"1사 1,2루 11:1",0.02,0.39799999999999996,0.1,0.2,0.001
171,2020-08-06,KIA,6말,송은범,9 박찬호,2-1,중견수 안타,2사 0:5,2사 1루 0:5,0.05,0.134,97.1,97.2,0.001
172,2020-08-06,KIA,6말,송은범,박찬호,,*도루(박찬호/11261),2사 1루 0:5,2사 2루 0:5,0.09,0.09300000000000001,97.2,97.4,0.001
173,2020-09-13,삼성,6초,송은범,6 김동엽,1-1,우익수 안타,1사 7:0,1사 1루 7:0,0.04,0.276,1.5,1.4,0.001
174,2020-06-20,두산,9초,송은범,6 김재호,0-3,볼넷,"무사 2,3루 3:0",무사 만루 3:0,0.15,0.365,1.4,1.2,0.001
175,2020-09-13,삼성,6초,송은범,7 김응민,2-1,중견수 안타,1사 1루 7:0,"1사 1,2루 7:0",0.06,0.39799999999999996,1.4,1.2,0.002
176,2020-09-13,삼성,6초,송은범,9 김헌곤,2-0,중견수 안타,"1사 1,3루 8:0","1사 1,3루 9:0",0.06,1.0,0.5,0.3,0.003
177,2020-10-14,롯데,8말,송은범,정훈,,*도루(정훈/10253),1사 1루 0:3,1사 2루 0:3,0.15,0.152,97.4,97.6,0.003
178,2020-09-10,키움,8초,송은범,5 허정협,2-3,중견수 안타,2사 1:6,2사 1루 1:6,0.06,0.134,99.4,99.1,0.003
179,2020-10-14,롯데,8말,송은범,6 정훈,0-1,좌익수 안타,1사 0:3,1사 1루 0:3,0.08,0.276,97.1,97.4,0.003
180,2020-09-16,한화,7말,송은범,3 노시환,1-0,우익수 홈런,"2사 1,3루 11:1",2사 11:4,0.03,2.5789999999999997,0.1,0.5,0.004
