,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
52,2020-07-26,LG,4말,이민호,7 김재호,2-1,좌익수 안타,"1사 1,2루 1:2",1사 만루 1:2,1.78,0.679,72.2,77.5,0.053
53,2020-05-19,NC,7말,강윤구,6 김재호,2-1,우익수 안타,"2사 2,3루 5:0",2사 1루 5:2,0.79,1.617,4.1,9.3,0.053
54,2020-07-05,한화,5말,채드벨,7 김재호,0-1,좌익수 안타,무사 3:1,무사 1루 3:1,1.25,0.39799999999999996,28.4,33.7,0.053
55,2020-09-09,KT,5말,데스파이네,7 김재호,2-2,중견수 안타,무사 2:0,무사 1루 2:0,1.25,0.39799999999999996,28.4,33.7,0.053
56,2020-06-18,삼성,6말,이승현,5 김재호,1-3,볼넷,무사 3:3,무사 1루 3:3,1.32,0.39799999999999996,57.5,62.6,0.051
57,2020-09-18,KT,5초,소형준,8 김재호,0-1,좌익수 안타,무사 1루 0:4,"무사 1,2루 0:4",1.2,0.62,87.0,82.0,0.05
58,2020-07-28,키움,4말,요키시,7 김재호,1-0,좌익수 2루타,1사 0:0,1사 2루 0:0,0.78,0.428,53.3,58.3,0.05
59,2020-08-25,KIA,6말,김명찬,7 김재호,0-3,볼넷,무사 2루 4:3,"무사 1,2루 4:3",2.15,0.384,50.0,55.0,0.05
60,2020-06-14,한화,4초,서폴드,6 김재호,1-2,중견수 안타,무사 0:1,무사 1루 0:1,1.14,0.39799999999999996,62.5,57.9,0.047
61,2020-05-20,NC,5말,구창모,6 김재호,2-1,중견수 안타,무사 1:1,무사 1루 1:1,1.17,0.39799999999999996,56.6,61.2,0.046
62,2020-11-21,NC,7말,김진성,6 김재호,2-3,우익수 안타,1사 2:0,1사 1루 2:0,1.06,0.276,17.6,22.2,0.046
63,2020-06-18,삼성,4말,허윤동,5 김재호,2-3,볼넷,1사 1루 3:0,"1사 1,2루 3:0",1.29,0.39799999999999996,21.4,25.7,0.043
64,2020-06-14,한화,6초,서폴드,6 김재호,0-1,유격수 땅볼 실책[실책포함],무사 0:3,무사 1루 0:3,0.92,0.39799999999999996,86.7,82.6,0.040999999999999995
65,2020-05-30,롯데,2말,서준원,5 김재호,2-3,우익수 안타,무사 1:0,무사 1루 1:0,0.99,0.39799999999999996,44.0,48.1,0.040999999999999995
66,2020-06-17,삼성,2말,김대우,5 김재호,2-1,우익수 안타,무사 1:0,무사 1루 1:0,0.99,0.39799999999999996,44.0,48.1,0.040999999999999995
67,2020-08-12,삼성,2초,최채흥,7 김재호,1-3,볼넷,무사 1루 2:0,"무사 1,2루 2:0",1.1,0.62,27.2,23.1,0.040999999999999995
68,2020-05-05,LG,7초,진해수,6 김재호,2-3,볼넷,1사 1:3,1사 1루 1:3,0.91,0.276,85.3,81.3,0.04
69,2020-11-12,KT,3말,쿠에바스,7 김재호,2-0,2루수 내야안타,무사 0:0,무사 1루 0:0,0.99,0.39799999999999996,55.5,59.5,0.04
70,2020-10-29,KIA,1초,양현종,6 김재호,2-0,중견수 안타,1사 1루 3:0,"1사 1,3루 3:0",0.71,0.67,23.1,19.2,0.039
71,2020-08-01,NC,4초,라이트,7 김재호,1-0,유격수 내야안타,"2사 1,2루 1:3",2사 만루 1:3,1.93,0.349,73.9,70.0,0.039
72,2020-06-06,KIA,7말,전상현,9 김재호,2-2,우익수 희생플라이,"1사 1,3루 3:2",2사 1루 3:3,4.0,0.008,50.4,54.2,0.038
73,2020-05-06,LG,2초,송은범,6 김재호,1-0,좌익수 안타,무사 0:0,무사 1루 0:0,0.93,0.39799999999999996,50.0,46.2,0.038
74,2020-05-14,롯데,6초,오현택,6 김재호,2-0,중견수 안타,무사 3:2,무사 1루 3:2,0.97,0.39799999999999996,33.7,30.0,0.038
75,2020-09-10,KIA,6초,장현식,7 김재호,1-1,2루수 안타,무사 3:2,무사 1루 3:2,0.97,0.39799999999999996,33.7,30.0,0.038
76,2020-11-18,NC,2초,구창모,6 김재호,1-3,볼넷,무사 0:0,무사 1루 0:0,0.93,0.39799999999999996,50.0,46.2,0.038
77,2020-11-05,LG,4초,윌슨,7 김재호,1-0,좌익수 안타,1사 2루 2:0,"1사 1,3루 2:0",0.97,0.518,25.2,21.4,0.038
78,2020-05-08,KT,2말,소형준,6 김재호,2-2,중견수 안타,무사 1:1,무사 1루 1:1,0.92,0.39799999999999996,55.1,58.8,0.037000000000000005
79,2020-09-20,LG,2말,이우찬,6 김재호,1-3,좌익수 안타,무사 3:0,무사 1루 3:0,0.87,0.39799999999999996,24.8,28.5,0.037000000000000005
80,2020-11-20,NC,2말,라이트,6 김재호,2-3,볼넷,무사 1:1,무사 1루 1:1,0.92,0.39799999999999996,55.1,58.8,0.037000000000000005
81,2020-08-21,롯데,2말,노경은,6 김재호,0-1,좌익수 안타,1사 1루 0:0,"1사 1,2루 0:0",1.22,0.39799999999999996,55.3,59.0,0.037000000000000005
82,2020-08-15,KT,6말,김민수,8 김재호,1-2,좌익수 안타,1사 3:3,1사 1루 3:3,0.98,0.276,54.2,57.8,0.036000000000000004
83,2020-05-22,삼성,4초,장지훈,6 김재호,1-0,중견수 안타,무사 3:2,무사 1루 3:2,0.9,0.39799999999999996,37.5,33.9,0.036000000000000004
84,2020-08-18,롯데,2초,스트레일리,김재호,,*실책진루(투수)[실책포함],"1사 1,3루 1:0",1사 2루 2:0,1.72,0.33,33.3,29.8,0.035
85,2020-10-09,KT,8초,김재윤,9 김재호,1-2,중견수 안타,2사 2루 3:0,2사 1루 4:0,0.38,0.907,7.3,3.9,0.035
86,2020-09-23,한화,6초,박상원,6 김재호,0-2,중견수 안타,무사 1루 1:6,"무사 1,2루 1:6",0.78,0.62,93.6,90.2,0.034
87,2020-08-26,KIA,4말,가뇽,7 김재호,1-3,볼넷,1사 3:2,1사 1루 3:2,0.85,0.276,39.5,42.8,0.034
