,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
449,2020-10-09,KT,6초,소형준,4 김재환,2-3,중견수 뜬공,"무사 1,2루 1:0","1사 1,3루 1:0",1.85,-0.33,24.4,26.4,-0.019
450,2020-11-21,NC,4말,송명기,4 김재환,2-3,김재환/10643 : 삼진 아웃,1사 0:0,2사 0:0,0.78,-0.18,53.3,51.3,-0.019
451,2020-08-25,KIA,4말,이민우,6 김재환,0-0,중견수 뜬공,1사 3:1,2사 3:1,0.8,-0.18,27.7,25.8,-0.02
452,2020-05-22,삼성,4초,장지훈,4 김재환,0-3,좌익수 뜬공,"2사 1,3루 6:2",이닝종료 6:2,0.72,-0.5379999999999999,12.0,14.0,-0.02
453,2020-07-17,KIA,4초,브룩스,4 김재환,2-1,김재환/10643 : 삼진 아웃,1사 0:1,2사 0:1,0.81,-0.18,65.4,67.4,-0.02
454,2020-08-30,LG,4초,켈리,4 김재환,0-0,1루수 땅볼,1사 0:1,2사 0:1,0.81,-0.18,65.4,67.4,-0.02
455,2020-08-01,NC,7초,임정호,4 김재환,2-2,유격수 뜬공,2사 4:4,이닝종료 4:4,0.78,-0.11699999999999999,56.8,58.8,-0.02
456,2020-09-23,한화,5초,김진욱,4 김재환,1-0,1루수 땅볼,"2사 1,2루 1:6",이닝종료 1:6,0.77,-0.466,94.2,96.2,-0.02
457,2020-06-18,삼성,1말,허윤동,4 김재환,2-2,김재환/10643 : 삼진 아웃,2사 1루 3:0,이닝종료 3:0,0.72,-0.251,23.8,21.8,-0.02
458,2020-08-26,KIA,1말,가뇽,4 김재환,2-1,3루수 땅볼,2사 1루 3:0,이닝종료 3:0,0.72,-0.251,23.8,21.8,-0.02
459,2020-11-10,KT,6초,조현우,4 김재환,2-2,김재환/10643 : 삼진 아웃,"2사 1,2루 4:1",이닝종료 4:1,0.81,-0.466,13.7,15.8,-0.021
460,2020-06-12,한화,2초,채드벨,5 김재환,0-0,투수 땅볼,무사 1:0,1사 1:0,0.82,-0.258,39.5,41.6,-0.021
461,2020-07-17,KIA,6초,브룩스,4 김재환,2-2,2루수 땅볼,2사 1루 1:4,이닝종료 1:4,0.73,-0.251,89.3,91.4,-0.021
462,2020-07-26,LG,4말,이민호,4 김재환,0-0,중견수 뜬공,무사 1:2,1사 1:2,0.83,-0.258,68.8,66.6,-0.021
463,2020-06-06,KIA,4말,가뇽,4 김재환,2-1,김재환/10643 : 삼진 아웃,1사 2:1,2사 2:1,0.85,-0.18,39.5,37.3,-0.021
464,2020-07-14,SK,4말,이건욱,4 김재환,1-2,좌익수 뜬공,1사 2:1,2사 2:1,0.85,-0.18,39.5,37.3,-0.021
465,2020-09-08,KT,3말,배제성,4 김재환,0-1,유격수 땅볼,2사 1루 0:1,이닝종료 0:1,0.75,-0.251,64.7,62.5,-0.021
466,2020-09-18,KT,4초,소형준,4 김재환,1-3,중견수 뜬공,1사 1루 0:4,2사 1루 0:4,0.88,-0.322,87.8,90.0,-0.021
467,2020-06-25,SK,4초,문승원,4 김재환,2-2,김재환/10643 : 삼진 아웃,무사 0:3,1사 0:3,0.88,-0.258,81.8,84.0,-0.022000000000000002
468,2020-05-05,LG,1초,차우찬,4 김재환,2-0,김재환/10643 : 삼진 아웃,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.6,54.8,-0.022000000000000002
469,2020-05-15,KIA,1초,임기영,4 김재환,2-3,우익수 뜬공,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.6,54.8,-0.022000000000000002
470,2020-05-22,삼성,1초,김윤수,4 김재환,2-2,김재환/10643 : 삼진 아웃,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.6,54.8,-0.022000000000000002
471,2020-05-23,삼성,1초,김대우,4 김재환,0-1,2루수 땅볼,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.6,54.8,-0.022000000000000002
472,2020-06-03,KT,1초,소형준,4 김재환,2-1,김재환/10643 : 삼진 아웃,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.6,54.8,-0.022000000000000002
473,2020-07-30,키움,2말,최원태,4 김재환,0-1,1루수 땅볼,무사 3:0,1사 3:0,0.87,-0.258,24.8,22.6,-0.022000000000000002
474,2020-08-13,삼성,1초,라이블리,4 김재환,2-1,김재환/10643 : 삼진 아웃,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.6,54.8,-0.022000000000000002
475,2020-09-13,키움,1초,이승호,4 김재환,2-1,김재환/10643 : 삼진 아웃,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.6,54.8,-0.022000000000000002
476,2020-09-16,NC,2말,김영규,4 김재환,2-3,투수 땅볼,무사 3:0,1사 3:0,0.87,-0.258,24.8,22.6,-0.022000000000000002
477,2020-09-30,한화,1초,서폴드,4 김재환,2-3,김재환/10643 : 삼진 아웃,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.6,54.8,-0.022000000000000002
478,2020-11-17,NC,1초,루친스키,4 김재환,1-0,2루수 땅볼,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.6,54.8,-0.022000000000000002
479,2020-05-29,롯데,1말,노경은,4 김재환,0-2,3루수 땅볼,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.2,50.0,-0.022000000000000002
480,2020-07-21,키움,1말,요키시,4 김재환,2-3,김재환/10643 : 삼진 아웃,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.2,50.0,-0.022000000000000002
481,2020-10-27,한화,1말,장웅정,4 김재환,1-1,2루수 땅볼,2사 1루 0:0,이닝종료 0:0,0.79,-0.251,52.2,50.0,-0.022000000000000002
482,2020-08-20,롯데,8말,김원중,4 김재환,2-3,김재환/10643 : 삼진 아웃,2사 2루 4:5,이닝종료 4:5,0.8,-0.344,86.0,83.8,-0.023
483,2020-10-07,SK,5초,핀토,4 김재환,2-2,2루수 땅볼,1사 3:4,2사 3:4,0.91,-0.18,67.3,69.6,-0.023
484,2020-08-18,롯데,2초,스트레일리,4 김재환,2-1,김재환/10643 : 삼진 아웃,"2사 1,3루 4:0",이닝종료 4:0,0.81,-0.5379999999999999,15.3,17.6,-0.023
485,2020-09-12,키움,7초,요키시,4 김재환,1-0,유격수 뜬공,1사 0:2,2사 0:2,0.91,-0.18,85.3,87.6,-0.023
486,2020-07-18,KIA,4초,김기훈,4 김재환,1-1,좌익수 희생플라이,"무사 2,3루 0:0",1사 2루 1:0,1.69,-0.327,33.2,35.5,-0.023
